RESULT_ID,STUDENT_ID,SCHEMA_ID,ALGORITHM_ID,VISUAL_FEEDBACK,GESTURES,BLOCKS,TEXT,TIME,TIMESTAMP,ORIGINAL_ALGORITHM,ARTEFACT_DIMENSION,ARTEFACT_TYPE,ARTEFACT_CATEGORY,LOG_TIME,ALGORITHM,COMPLETE,COLORED_CORRECTLY_old,COLORED_x,DOMAIN_x,CORRECT_old,COLORED_CORRECTLY,COLORED_y,DOMAIN_y,CORRECT,DOMAIN,TIME_DIFF
214,16,10,184,True,True,False,False,44.0,2023-03-29 11:03:47.466977,"go(e4),paint({yellow},4,square down left up),go(d6),paint(yellow),go(c5),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c2),paint(yellow),go(d1),paint(yellow),go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c3),paint(blue),go(b4),paint(blue),go(c4),paint(blue),go(b3),paint(blue)",0.0,0 (GF),Gesture interface + feedback,37.0,"go(e4),paint({yellow},4,square down left up),go(d6),paint(yellow),go(c5),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c2),paint(yellow),go(d1),paint(yellow),go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c3),paint(blue),go(b4),paint(blue),go(c4),paint(blue),go(b3),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
216,16,11,198,True,True,False,False,34.0,2023-03-29 11:04:22.457635,"go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d3),paint(red),go(d4),paint(red),go(c2),paint(red),go(c1),paint(red),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d6),paint(green)",0.0,0 (GF),Gesture interface + feedback,27.0,"go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d3),paint(red),go(d4),paint(red),go(c2),paint(red),go(c1),paint(red),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d6),paint(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
221,16,12,212,True,True,False,False,80.0,2023-03-29 11:05:44.087924,"go(d5),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(f3),paint(blue),go(f4),paint(green),go(d4),paint(green),go(d2),paint(green),go(c3),paint(green),go(c6),paint(green),go(e3),paint(red),go(d6),paint(red),go(c2),paint(red),go(b4),paint(red),go(a3),paint(red),go(e4),paint(yellow),go(d1),paint(yellow),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,75.0,"go(d5),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(f3),paint(blue),go(f4),paint(green),go(d4),paint(green),go(d2),paint(green),go(c3),paint(green),go(c6),paint(green),go(e3),paint(red),go(d6),paint(red),go(c2),paint(red),go(b4),paint(red),go(a3),paint(red),go(e4),paint(yellow),go(d1),paint(yellow),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
219,17,1,2,True,False,False,True,17.0,2023-03-29 11:05:26.623372,fill_empty(blue),2.0,2 (PF),Visual programming interface + feedback,10.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
251,17,2,26,True,False,False,True,99.0,2023-03-29 11:11:35.256666,"go(f3),paint({blue},:,down),go(d2),paint({blue},:,down),go(d1),paint({blue},2,down),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,93.0,"go(f3),paint({blue},:,down),go(d2),paint({blue},:,down),go(d1),paint({blue},2,down),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
255,17,3,50,True,False,False,True,88.0,2023-03-29 11:13:05.204960,"go(f4),paint({red},:,down),go(d2),paint({red},2,down),go(d6),paint({red},2,down),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,73.0,"go(f4),paint({red},:,down),go(d2),paint({red},2,down),go(d6),paint({red},2,down),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,15.0
263,17,4,65,True,False,False,True,116.0,2023-03-29 11:15:02.439404,"go(f4),paint({yellow},:,down),go(d1),paint({yellow},2,down),go(f3),paint({blue},:,down),go(d6),paint({blue},2,down),fill_empty(red)",2.0,2 (PF),Visual programming interface + feedback,105.0,"go(f4),paint({yellow},:,down),go(d1),paint({yellow},2,down),go(f3),paint({blue},:,down),go(d6),paint({blue},2,down),fill_empty(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
270,17,5,89,True,False,True,False,114.0,2023-03-29 11:16:57.855152,"go(f4),paint({blue},:,down),go(d1),paint({blue},2,square down right up),go(f3),paint({yellow},:,down),fill_empty(green)",2.0,2 (PF),Visual programming interface + feedback,103.0,"go(f4),paint({blue},:,down),go(d1),paint({blue},2,square down right up),go(f3),paint({yellow},:,down),fill_empty(green)",True,16.0,20.0,virtual,False,16.0,20.0,virtual,False,,11.0
282,17,6,115,True,False,True,False,216.0,2023-03-29 11:20:39.518874,"go(f3),paint({blue},:,l down left),go(f4),paint({green},:,l down right),go(c1),paint({yellow},:,l right down),go(c6),paint({red},:,l left down)",2.0,2 (PF),Visual programming interface + feedback,207.0,"go(f3),paint({blue},:,l down left),go(f4),paint({green},:,l down right),go(c1),paint({yellow},:,l right down),go(c6),paint({red},:,l left down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,9.0
522,17,7,,,,,,,,,,,,,,False,,,,,,,,,virtual,
321,17,8,158,True,True,False,False,200.0,2023-03-29 11:30:03.986772,"go(f4),paint({red},:,diagonal down left),go(a3),paint({red},:,diagonal down left),paint({red},2,diagonal up right),go(d5),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(f3),paint(yellow)",0.0,0 (GF),Gesture interface + feedback,189.0,"go(f4),paint({red},:,diagonal down left),go(a3),paint({red},:,diagonal down left),paint({red},2,diagonal up right),go(d5),paint(yellow),go(d3),paint(yellow),go(d1),paint(yellow),go(b3),paint(yellow),go(f3),paint(yellow)",True,13.0,13.0,virtual,False,13.0,13.0,virtual,False,,11.0
327,17,9,167,True,False,False,True,100.0,2023-03-29 11:31:44.863944,"go(f3),paint({blue,red},:,down),go(f4),paint({green,yellow},:,down),go(d1),paint({blue,green},:,right),go(c1),paint({red,yellow},:,right)",2.0,2 (PF),Visual programming interface + feedback,90.0,"go(f3),paint({blue,red},:,down),go(f4),paint({green,yellow},:,down),go(d1),paint({blue,green},:,right),go(c1),paint({red,yellow},:,right)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
329,17,10,177,True,True,False,False,24.0,2023-03-29 11:32:10.252223,"go(f3),paint(blue),go(f4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),fill_empty(yellow)",0.0,0 (GF),Gesture interface + feedback,18.0,"go(f3),paint(blue),go(f4),paint(blue),go(c1),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
333,17,11,198,True,True,False,False,77.0,2023-03-29 11:33:28.611532,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c4),paint(yellow),go(c3),paint(yellow),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(c2),paint(red),go(c1),paint(red),go(c1),paint(red),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d1),paint(green)",0.0,0 (GF),Gesture interface + feedback,71.0,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(c4),paint(yellow),go(c3),paint(yellow),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(c2),paint(red),go(c1),paint(red),go(c1),paint(red),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green),go(d1),paint(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
337,17,12,221,True,True,False,False,74.0,2023-03-29 11:34:44.176629,"go(f3),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c6),paint(green),go(d5),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d1),paint(yellow),fill_empty(green)",0.0,0 (GF),Gesture interface + feedback,61.0,"go(f3),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c6),paint(green),go(d5),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d1),paint(yellow),fill_empty(green)",True,14.0,20.0,virtual,False,14.0,20.0,virtual,False,,13.0
236,18,1,2,False,False,False,True,11.0,2023-03-29 11:07:22.169025,fill_empty(blue),3.0,3 (P),Visual programming interface,0.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,11.0
239,18,2,25,True,False,False,True,66.0,2023-03-29 11:08:30.434548,"go(f3),paint({blue},:,down),go(c1),paint({blue},4,square right up left),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,60.0,"go(f3),paint({blue},:,down),go(c1),paint({blue},4,square right up left),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
245,18,3,48,True,True,False,False,68.0,2023-03-29 11:09:53.378356,"go(f3),paint({yellow},:,down),go(d1),paint({yellow},2,down),go(a1),go(d2),paint(red),go(c2),paint(red),go(f4),paint({red},6,down),go(d5),paint(yellow),go(c5),paint(yellow),go(d6),paint(red),go(c6),paint(red)",0.0,0 (GF),Gesture interface + feedback,63.0,"go(f3),paint({yellow},:,down),go(d1),paint({yellow},2,down),go(d2),paint(red),go(c2),paint(red),go(f4),paint({red},6,down),go(d5),paint(yellow),go(c5),paint(yellow),go(d6),paint(red),go(c6),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
247,18,4,71,True,True,False,False,29.0,2023-03-29 11:10:26.360945,"go(d1),paint(yellow),go(c1),paint(yellow),go(d2),paint(red),go(c2),paint(red),go(f3),paint({blue},6,down),go(e4),paint({yellow},5,down),go(f4),paint(yellow),go(d5),paint(red),go(c5),paint(red),go(d6),paint(blue),go(c6),paint(blue)",0.0,0 (GF),Gesture interface + feedback,24.0,"go(d1),paint(yellow),go(c1),paint(yellow),go(d2),paint(red),go(c2),paint(red),go(f3),paint({blue},6,down),go(e4),paint({yellow},5,down),go(f4),paint(yellow),go(d5),paint(red),go(c5),paint(red),go(d6),paint(blue),go(c6),paint(blue)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
252,18,5,87,True,False,False,True,75.0,2023-03-29 11:11:41.802262,"go(f3),paint({yellow},:,down),go(d1),paint({red},4,square down right up),go(f4),paint({blue},:,down),go(d5),paint({green},4,square right down left)",2.0,2 (PF),Visual programming interface + feedback,70.0,"go(f3),paint({yellow},:,down),go(d1),paint({red},4,square down right up),go(f4),paint({blue},:,down),go(d5),paint({green},4,square right down left)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
256,18,6,113,True,True,False,False,84.0,2023-03-29 11:13:07.223498,"go(f3),paint({blue},:,l down left),go(c1),go(c1),paint(yellow),go(c2),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(c3),paint(yellow),go(f4),paint(green),go(d4),paint(green),go(e4),paint(green),go(d5),paint(green),go(d6),paint(green),go(a4),paint(red),go(b4),paint(red),go(c4),paint(red),go(c5),paint(red),go(c6),paint(red)",0.0,0 (GF),Gesture interface + feedback,78.0,"go(f3),paint({blue},:,l down left),go(c1),go(c1),paint(yellow),go(c2),paint(yellow),go(b3),paint(yellow),go(a3),paint(yellow),go(c3),paint(yellow),go(f4),paint(green),go(d4),paint(green),go(e4),paint(green),go(d5),paint(green),go(d6),paint(green),go(a4),paint(red),go(b4),paint(red),go(c4),paint(red),go(c5),paint(red),go(c6),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
258,18,7,136,True,True,False,False,34.0,2023-03-29 11:13:46.206808,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),fill_empty(yellow)",0.0,0 (GF),Gesture interface + feedback,28.0,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(f3),paint(yellow),go(e4),paint(yellow),go(d5),paint(yellow),go(c6),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),fill_empty(yellow)",True,19.0,20.0,virtual,False,19.0,20.0,virtual,False,,6.0
260,18,8,155,True,True,False,False,46.0,2023-03-29 11:14:34.988447,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d3),paint(red),go(d3),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),fill_empty(yellow)",0.0,0 (GF),Gesture interface + feedback,43.0,"go(f4),paint(red),go(e3),paint(red),go(d2),paint(red),go(c1),paint(red),go(d3),paint(red),go(d3),paint(yellow),go(c3),paint(red),go(d4),paint(red),go(c5),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),fill_empty(yellow)",True,15.0,20.0,virtual,False,15.0,20.0,virtual,False,,3.0
265,18,9,167,True,True,False,False,48.0,2023-03-29 11:15:24.405254,"go(f4),paint({green,yellow},6,down),go(f3),paint({blue,red},6,down),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right)",0.0,0 (GF),Gesture interface + feedback,44.0,"go(f4),paint({green,yellow},6,down),go(f3),paint({blue,red},6,down),go(d1),paint({blue,green},6,right),go(c1),paint({red,yellow},6,right)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
268,18,10,188,True,True,False,False,28.0,2023-03-29 11:15:52.596058,"go(f3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),fill_empty(yellow)",0.0,0 (GF),Gesture interface + feedback,22.0,"go(f3),paint(blue),go(d5),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(c3),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d2),paint(blue),go(c1),paint(blue),fill_empty(yellow)",True,19.0,20.0,virtual,False,19.0,20.0,virtual,False,,6.0
271,18,11,205,True,True,False,False,93.0,2023-03-29 11:17:28.210384,"go(f4),paint({blue,green,red,yellow},4,down),go(f3),paint({blue,green,red,yellow},4,down),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(c1),paint(red),go(d2),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint(green),go(d6),paint(green),go(c2),paint(red),go(d5),paint(red)",0.0,0 (GF),Gesture interface + feedback,88.0,"go(f4),paint({blue,green,red,yellow},4,down),go(f3),paint({blue,green,red,yellow},4,down),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(c1),paint(red),go(d2),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint(green),go(d6),paint(green),go(c2),paint(red),go(d5),paint(red)",True,18.0,20.0,virtual,False,18.0,20.0,virtual,False,,5.0
280,18,12,220,True,True,False,False,137.0,2023-03-29 11:19:47.204375,"go(f3),paint({blue,red},2,down),go(f4),paint(green),go(e4),paint(yellow),go(d1),paint(yellow),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(c1),paint(blue),go(d5),paint(blue),go(c2),paint({red,blue},2,diagonal up right),go(c4),paint(blue),go(a3),paint(red),go(b4),paint(red),go(d6),paint(red)",0.0,0 (GF),Gesture interface + feedback,134.0,"go(f3),paint({blue,red},2,down),go(f4),paint(green),go(e4),paint(yellow),go(d1),paint(yellow),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(c1),paint(blue),go(d5),paint(blue),go(c2),paint({red,blue},2,diagonal up right),go(c4),paint(blue),go(a3),paint(red),go(b4),paint(red),go(d6),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,3.0
240,19,1,2,True,False,True,False,14.0,2023-03-29 11:08:34.390556,fill_empty(blue),3.0,3 (P),Visual programming interface,10.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
244,19,2,15,True,False,True,False,73.0,2023-03-29 11:09:48.878133,"go(f3),paint({blue},6,down),go(d1),paint({blue},4,square down right up),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,58.0,"go(f3),paint({blue},6,down),go(d1),paint({blue},4,square down right up),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,15.0
249,19,3,49,True,False,True,False,96.0,2023-03-29 11:11:26.012875,"go(f3),paint({yellow},6,down),go(f4),paint({red},6,down),go(d2),paint({red},2,down),go(d6),paint({red},2,down),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,90.0,"go(f3),paint({yellow},6,down),go(f4),paint({red},6,down),go(d2),paint({red},2,down),go(d6),paint({red},2,down),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,6.0
254,19,4,65,True,False,True,False,88.0,2023-03-29 11:12:55.161315,"go(f3),paint({blue},:,down),go(f4),paint({yellow},6,down),go(d6),paint({blue},2,down),go(d1),paint({yellow},2,down),fill_empty(red)",2.0,2 (PF),Visual programming interface + feedback,81.0,"go(f3),paint({blue},:,down),go(f4),paint({yellow},6,down),go(d6),paint({blue},2,down),go(d1),paint({yellow},2,down),fill_empty(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
259,19,5,88,True,False,True,False,70.0,2023-03-29 11:14:06.667956,"go(f4),paint({blue},6,down),go(f3),paint({yellow},6,down),go(d1),paint({red},2,square down right up),go(d5),paint({green},2,right),fill_empty(green)",2.0,2 (PF),Visual programming interface + feedback,67.0,"go(f4),paint({blue},6,down),go(f3),paint({yellow},6,down),go(d1),paint({red},2,square down right up),go(d5),paint({green},2,right),fill_empty(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,3.0
261,19,6,114,False,True,False,False,31.0,2023-03-29 11:14:38.827843,"go(f3),go(d2),paint(blue),go(d3),paint(blue),go(e3),paint(blue),go(f3),paint(blue),go(d1),paint(blue),go(a4),paint({red},5,l up right),go(f4),paint({green},5,l down right),go(c1),paint({yellow},5,l right down)",1.0,1 (G),Gesture-interface,21.0,"go(d2),paint(blue),go(d3),paint(blue),go(e3),paint(blue),go(f3),paint(blue),go(d1),paint(blue),go(a4),paint({red},5,l up right),go(f4),paint({green},5,l down right),go(c1),paint({yellow},5,l right down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
264,19,7,137,True,True,False,False,39.0,2023-03-29 11:15:19.010711,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(d1),paint(yellow),go(c2),paint(yellow),go(b3),paint(yellow),go(b4),paint(yellow),go(a4),paint(yellow),go(b4),paint(red),go(d3),paint({yellow},2,diagonal down right),go(f3),paint({yellow},4,diagonal down right)",0.0,0 (GF),Gesture interface + feedback,32.0,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),paint({yellow},{d1,c2,b3,b4,a4}),go(b4),paint(red),go(d3),paint({yellow},2,diagonal down right),go(f3),paint({yellow},4,diagonal down right)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
267,19,8,156,True,True,False,False,28.0,2023-03-29 11:15:47.870441,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(a4),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(e4),paint(blue),go(c2),paint(blue),fill_empty(yellow)",0.0,0 (GF),Gesture interface + feedback,23.0,"go(c1),paint({red},4,diagonal up right),go(c3),paint({red},2,diagonal up right),go(a3),paint({red},4,diagonal up right),go(a4),paint(blue),go(c6),paint(blue),go(c4),paint(blue),go(e4),paint(blue),go(c2),paint(blue),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,5.0
269,19,9,165,True,True,False,False,36.0,2023-03-29 11:16:25.017196,"go(f3),paint(blue),go(d1),paint(blue),go(d3),paint(blue),go(b3),paint(blue),go(d5),paint(blue),go(a4),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(e4),paint(yellow),go(c2),paint(yellow),go(b4),paint(green),go(d4),paint(green),go(d6),paint(green),go(f4),paint(green),go(d2),paint(green),go(c1),paint(red),go(c3),paint(red),go(a3),paint(red),go(c5),paint(red),go(e3),paint(red)",0.0,0 (GF),Gesture interface + feedback,32.0,"go(f3),paint(blue),go(d1),paint(blue),go(d3),paint(blue),go(b3),paint(blue),go(d5),paint(blue),go(a4),paint(yellow),go(c4),paint(yellow),go(c6),paint(yellow),go(e4),paint(yellow),go(c2),paint(yellow),go(b4),paint(green),go(d4),paint(green),go(d6),paint(green),go(f4),paint(green),go(d2),paint(green),go(c1),paint(red),go(c3),paint(red),go(a3),paint(red),go(c5),paint(red),go(e3),paint(red)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,4.0
273,19,10,189,True,False,True,False,100.0,2023-03-29 11:18:06.188199,"go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),mirror(vertical),go(c3),paint({blue},2,right),go(b3),paint({blue},2,right),fill_empty(yellow)",2.0,2 (PF),Visual programming interface + feedback,97.0,"go(f3),paint({blue},2,right),go(c1),paint({blue},2,diagonal up right),mirror(vertical),go(c3),paint({blue},2,right),go(b3),paint({blue},2,right),fill_empty(yellow)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,3.0
275,19,11,198,False,True,False,False,30.0,2023-03-29 11:18:37.527896,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d5),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint(green),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green)",1.0,1 (G),Gesture-interface,22.0,"go(f3),paint(blue),go(f4),paint(blue),go(d2),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(d5),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint(green),go(e3),paint(green),go(e4),paint(green),go(d6),paint(green)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,8.0
276,19,12,219,False,True,False,False,32.0,2023-03-29 11:19:09.897693,"go(c1),paint(blue),go(d3),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(f3),paint(blue),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green)",1.0,1 (G),Gesture-interface,29.0,"go(c1),paint(blue),go(d3),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(f3),paint(blue),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green)",True,15.0,15.0,virtual,False,15.0,15.0,virtual,False,,3.0
248,20,1,2,False,False,False,True,14.0,2023-03-29 11:11:10.283748,fill_empty(blue),3.0,3 (P),Visual programming interface,1.0,fill_empty(blue),True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,13.0
266,20,2,27,True,False,False,True,184.0,2023-03-29 11:15:35.071830,"go(f4),paint({yellow},:,down),go(d5),paint({yellow},:,square right down left),go(f3),paint({blue},:,down),go(d2),paint({blue},:,square down left up)",3.0,3 (P),Visual programming interface,177.0,"go(f4),paint({yellow},:,down),go(d5),paint({yellow},:,square right down left),go(f3),paint({blue},:,down),go(d2),paint({blue},:,square down left up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,7.0
272,20,3,43,True,False,False,True,120.0,2023-03-29 11:17:36.966493,"go(d2),paint({red},:,down),go(d1),paint({yellow},:,down),go(f3),paint({yellow},:,down),go(f4),paint({red},:,down),go(d5),paint({yellow},:,down),go(d6),paint({red},:,down)",3.0,3 (P),Visual programming interface,110.0,"go(d2),paint({red},:,down),go(d1),paint({yellow},:,down),go(f3),paint({yellow},:,down),go(f4),paint({red},:,down),go(d5),paint({yellow},:,down),go(d6),paint({red},:,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,10.0
277,20,4,64,True,False,False,True,105.0,2023-03-29 11:19:23.504339,"go(d1),paint({yellow},:,down),go(d2),paint({red},:,down),go(f3),paint({blue},:,down),go(f4),paint({yellow},:,down),go(d5),paint({red},:,down),go(d6),paint({blue},:,down)",2.0,2 (PF),Visual programming interface + feedback,97.0,"go(d1),paint({yellow},:,down),go(d2),paint({red},:,down),go(f3),paint({blue},:,down),go(f4),paint({yellow},:,down),go(d5),paint({red},:,down),go(d6),paint({blue},:,down)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,8.0
283,20,5,90,True,False,False,True,97.0,2023-03-29 11:21:01.156007,"go(d2),paint({red},:,square down left up),go(f3),paint({yellow},:,down),go(f4),paint({blue},:,down),go(d5),paint({green},:,square down right up)",3.0,3 (P),Visual programming interface,89.0,"go(d2),paint({red},:,square down left up),go(f3),paint({yellow},:,down),go(f4),paint({blue},:,down),go(d5),paint({green},:,square down right up)",True,20.0,20.0,virtual,True,20.0,20.0,virtual,True,,8.0
